Task_3.py :-

$jupyter nbconvert --to script Task_3.ipynb
$python -m cProfile Task_3.py
         2986275 function calls (2952765 primitive calls) in 48.169 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x000001F46DDA1DC8}
    26874    0.005    0.000    0.005    0.000 {function _typedict.__getitem__ at 0x000001F46D42A0D8}
        3   18.038    6.013   18.050    6.017 {getSaveFileName}
        6    0.001    0.000    0.001    0.000 {instance}
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
       17    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
      589    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       10    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
      429    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       40    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
     2629    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       45    0.000    0.000    0.001    0.000 {method 'all' of 'numpy.ndarray' objects}
       35    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       13    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
   111899    0.008    0.000    0.008    0.000 {method 'append' of 'list' objects}
      518    0.001    0.000    0.001    0.000 {method 'astype' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        5    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        3    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingEncoder' objects}
       70    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
       15    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        6    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      374    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.ft2font.FT2Font' objects}
       96    0.000    0.000    0.000    0.000 {method 'clip' of 'numpy.ndarray' objects}
        3    0.001    0.000    0.001    0.000 {method 'close' of '_io.BufferedRandom' objects}
      593    0.012    0.000    0.012    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'pandas._libs.parsers.TextReader' objects}
        2    0.000    0.000    0.000    0.000 {method 'conjugate' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 {method 'connect' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
        3    0.001    0.000    0.001    0.000 {method 'copy' of 'ImagingCore' objects}
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'collections.OrderedDict' objects}
      164    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
      612    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
    10743    0.014    0.000    0.014    0.000 {method 'copy' of 'numpy.ndarray' objects}
       12    0.006    0.000    0.006    0.000 {method 'copy_from_bbox' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
     1244    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
       70    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       16    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       32    0.000    0.000    0.000    0.000 {method 'draw_glyph_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
      204    0.004    0.000    0.004    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
      186    0.006    0.000    0.007    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      291    0.047    0.000    0.050    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      216    0.004    0.000    0.005    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      215    0.004    0.000    0.008    0.000 {method 'emit' of 'PyQt5.QtCore.pyqtBoundSignal' objects}
        3    0.053    0.018    0.053    0.018 {method 'encode' of 'ImagingEncoder' objects}
       14    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       88    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
     2012    0.001    0.000    0.001    0.000 {method 'endswith' of 'str' objects}
    10838    0.010    0.000    0.010    0.000 {method 'expandtabs' of 'str' objects}
      808    0.001    0.000    0.274    0.000 {method 'extend' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
     1148    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       37    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      567    0.014    0.000    0.014    0.000 {method 'findall' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedRandom' objects}
     4448    0.003    0.000    0.003    0.000 {method 'format' of 'str' objects}
       26    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
    54693    0.007    0.000    0.008    0.000 {method 'get' of 'dict' objects}
      349    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      204    0.000    0.000    0.000    0.000 {method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
       68    0.000    0.000    0.000    0.000 {method 'get_char_index' of 'matplotlib.ft2font.FT2Font' objects}
      374    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
       34    0.011    0.000    0.011    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
       24    0.000    0.000    0.000    0.000 {method 'get_kerning' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.000    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
      170    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
      961    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
       76    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       78    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'range' objects}
        5    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        8    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
      215    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
     4323    0.001    0.000    0.001    0.000 {method 'isidentifier' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'islower' of 'bytes' objects}
       36    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
      726    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      201    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
    22627    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
      133    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       15    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
21527/21523    0.007    0.000    0.009    0.000 {method 'join' of 'str' objects}
       54    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       93    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
       34    0.002    0.000    0.002    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
    61244    0.006    0.000    0.006    0.000 {method 'lower' of 'str' objects}
    52933    0.005    0.000    0.005    0.000 {method 'lstrip' of 'str' objects}
     3789    0.003    0.000    0.003    0.000 {method 'match' of 're.Pattern' objects}
      892    0.001    0.000    0.006    0.000 {method 'max' of 'numpy.ndarray' objects}
      288    0.000    0.000    0.010    0.000 {method 'min' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
       30    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
       96    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
     1525    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
        3    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
    18976    0.005    0.000    0.005    0.000 {method 'pop' of 'dict' objects}
     3912    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
      180    0.000    0.000    0.000    0.000 {method 'popitem' of 'collections.OrderedDict' objects}
      705    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      776    0.111    0.000    0.111    0.000 {method 'read' of '_io.FileIO' objects}
        1    0.000    0.000    0.001    0.001 {method 'read' of '_io.TextIOWrapper' objects}
        1    0.213    0.213    0.213    0.213 {method 'read' of 'pandas._libs.parsers.TextReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.001    0.001    0.001    0.001 {method 'readlines' of '_io._IOBase' objects}
     3980    0.025    0.000    0.025    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       40    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       43    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        6    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
    13906    0.006    0.000    0.006    0.000 {method 'replace' of 'str' objects}
     3120    0.006    0.000    0.006    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      135    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
      118    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      324    0.002    0.000    0.002    0.000 {method 'round' of 'numpy.ndarray' objects}
     6221    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
     1579    0.001    0.000    0.001    0.000 {method 'rsplit' of 'str' objects}
    18250    0.002    0.000    0.002    0.000 {method 'rstrip' of 'str' objects}
      953    0.002    0.000    0.002    0.000 {method 'search' of 're.Pattern' objects}
       48    0.000    0.000    0.000    0.000 {method 'searchsorted' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
      408    0.001    0.000    0.001    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
      374    0.062    0.000    0.062    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
      451    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
      111    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
      307    0.001    0.000    0.001    0.000 {method 'sort' of 'list' objects}
       13    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
       27    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
     8157    0.004    0.000    0.004    0.000 {method 'split' of 'str' objects}
     8163    0.008    0.000    0.008    0.000 {method 'splitlines' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
   224846    0.026    0.000    0.026    0.000 {method 'startswith' of 'str' objects}
